title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Livin' la Vida Loca - Spanish Version,Ricky Martin,0.451,0.955,11,-3.026,1,0.0673,0.0126,0.0,0.0481,0.918,178.06
La Camisa Negra,Juanes,0.747,0.719,6,-4.419,0,0.0313,0.0995,0.0,0.054,0.969,97.005
El Sol No Regresa,La Quinta Estacion,0.615,0.878,3,-4.056,1,0.035,0.052,1.16e-06,0.326,0.72,127.906
Es Por Tí,Juanes,0.692,0.759,4,-6.087,1,0.0264,0.153,3.14e-05,0.161,0.856,129.949
Dígale,David Bisbal,0.57,0.474,2,-6.809,1,0.0296,0.595,0.0,0.143,0.299,130.103
A Dios Le Pido,Juanes,0.67,0.845,7,-3.54,1,0.0542,0.0636,0.0,0.0951,0.938,96.99
La Playa,La Oreja de Van Gogh,0.589,0.614,9,-3.954,1,0.0247,0.161,0.0,0.104,0.352,88.43
Si No Te Hubieras Ido,Marco Antonio Solís,0.743,0.557,0,-7.65,1,0.0244,0.202,0.000626,0.12,0.487,95.044
Andar Conmigo,Julieta Venegas,0.77,0.585,0,-8.06,1,0.0285,0.3,0.0,0.116,0.912,116.994
Algo Más,La Quinta Estacion,0.567,0.665,5,-5.465,1,0.0473,0.498,0.0,0.648,0.465,149.706
The Ketchup Song (Aserejé) - Spanish Version,Las Ketchup,0.602,0.947,1,-5.642,1,0.115,0.00842,6.41e-05,0.123,0.883,184.976
Canta Corazón,Alejandro Fernández,0.724,0.715,10,-7.738,1,0.0504,0.425,0.0,0.0746,0.832,104.06
Un Siglo Sin Ti,Chayanne,0.609,0.65,10,-6.183,1,0.0281,0.0977,0.0,0.142,0.309,133.922
Más Que Tu Amigo,Marco Antonio Solís,0.786,0.604,0,-7.608,0,0.0413,0.221,0.0166,0.063,0.81,97.461
Lento,Julieta Venegas,0.762,0.745,5,-7.426,1,0.0442,0.202,3.05e-05,0.042,0.804,143.965
Algo Contigo,Vicentico,0.551,0.624,7,-7.42,1,0.0744,0.808,2.99e-06,0.329,0.633,100.555
Irresponsables,Babasónicos,0.58,0.929,4,-4.849,0,0.0388,0.0629,0.000223,0.23,0.884,94.995
Azul,Cristian Castro,0.653,0.858,10,-4.646,0,0.0307,0.0235,0.0,0.11,0.583,127.981
Enseñame a Olvidar,Aventura,0.781,0.491,8,-8.793,1,0.0444,0.471,0.0,0.0972,0.913,124.971
Los Caminos de la Vida,Vicentico,0.647,0.732,0,-4.87,1,0.0369,0.728,0.0,0.59,0.908,158.046
Putita,Babasónicos,0.477,0.753,0,-6.112,1,0.0343,0.514,0.00381,0.17,0.521,178.013
Don,Miranda!,0.841,0.737,6,-5.398,1,0.0866,0.0285,0.0,0.0511,0.946,119.964
Nada Valgo Sin Tu Amor,Juanes,0.601,0.649,0,-4.615,1,0.0273,0.145,0.0,0.276,0.348,77.001
"Suerte (Whenever, Wherever)",Shakira,0.768,0.845,1,-4.767,0,0.0337,0.179,0.0,0.209,0.891,108.977
Nada Fue Un Error,Coti,0.622,0.818,9,-6.784,1,0.0327,0.0831,0.0,0.31,0.849,138.495
El Loco,Babasónicos,0.687,0.387,11,-9.842,0,0.0273,0.203,0.000335,0.0913,0.602,112.722
No Me Enseñaste,Thalia,0.673,0.73,8,-6.876,0,0.0671,0.431,0.0,0.075,0.788,134.87
"Te Aviso, Te Anuncio (Tango)",Shakira,0.601,0.897,11,-5.423,0,0.0495,0.0174,7.61e-06,0.0299,0.66,179.356
Lloviendo Estrellas,Cristian Castro,0.593,0.837,4,-3.936,1,0.0459,0.118,0.0,0.481,0.571,134.027
Sálvame,RBD,0.473,0.657,6,-6.278,1,0.024,0.0454,2.41e-06,0.068,0.294,74.996
La Tortura (feat. Alejandro Sanz),Shakira,0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011
Atrévete-Te-Te,Calle 13,0.829,0.878,9,-5.951,1,0.101,0.0959,0.0,0.776,0.883,87.991
Crimen,Gustavo Cerati,0.537,0.502,4,-8.406,1,0.025,0.44,0.0709,0.199,0.288,80.511
Todo Cambió,Camila,0.452,0.523,5,-6.453,1,0.0625,0.563,0.0,0.233,0.363,173.85
Yo Quisiera,Reik,0.682,0.658,2,-5.251,1,0.0432,0.0823,0.0,0.0851,0.784,77.978
Bendita Tu Luz,Maná,0.791,0.782,7,-4.973,1,0.0289,0.143,3.7e-06,0.107,0.635,115.992
Me Voy,Julieta Venegas,0.575,0.679,2,-3.845,1,0.0278,0.0664,0.0,0.0956,0.601,107.878
Noviembre Sin Ti,Reik,0.757,0.765,0,-5.707,1,0.0313,0.0131,0.0,0.37,0.745,133.973
Limón y Sal,Julieta Venegas,0.634,0.649,11,-6.056,1,0.0255,0.138,0.0,0.288,0.491,111.03
Sabes,Reik,0.597,0.46,3,-6.941,1,0.0251,0.537,0.0,0.127,0.217,144.001
Labios Compartidos,Maná,0.527,0.898,0,-3.624,0,0.0367,0.027,0.0,0.0686,0.462,162.058
Adiós,Gustavo Cerati,0.495,0.596,2,-5.45,1,0.024,0.14,0.00316,0.114,0.284,94.124
Coleccionista de Canciones,Camila,0.568,0.52,1,-5.612,1,0.0309,0.336,0.0,0.113,0.325,142.308
Me Duele Amarte,Reik,0.62,0.591,1,-7.085,1,0.0304,0.401,0.0,0.138,0.591,148.06
Ni Una Sola Palabra,Paulina Rubio,0.764,0.805,5,-3.814,0,0.0294,0.0385,0.0,0.163,0.646,130.097
Eres para Mí (with Anita Tijoux),Julieta Venegas,0.8,0.685,6,-5.841,0,0.0778,0.0701,6.22e-06,0.278,0.899,96.986
Nunca quise,Intoxicados,0.709,0.787,9,-6.3,1,0.0279,0.0891,0.0,0.149,0.874,118.001
Creo,Callejeros,0.382,0.912,2,-2.898,1,0.0551,0.00169,7.88e-06,0.233,0.56,187.941
Las de la Intuición,Shakira,0.728,0.731,2,-7.075,0,0.0347,0.0331,0.351,0.0888,0.602,130.032
Qué Vida la Mía,Reik,0.758,0.802,9,-4.507,1,0.0383,0.0528,0.0,0.183,0.804,98.022
"Te lo agradezco, pero no",Alejandro Sanz,0.76,0.689,2,-5.967,1,0.102,0.56,0.0,0.0662,0.699,149.993
Dia de Enero,Shakira,0.687,0.361,10,-11.589,1,0.0792,0.35,1.11e-05,0.11,0.526,165.747
Todos Me Miran,Gloria Trevi,0.674,0.882,3,-4.508,0,0.14,0.0135,0.0,0.0547,0.739,125.051
Sólo para Ti,Camila,0.317,0.361,8,-7.628,1,0.0483,0.0742,0.0,0.102,0.209,77.589
Me Muero,La Quinta Estacion,0.424,0.74,5,-3.243,1,0.0347,0.171,0.0,0.273,0.585,169.914
No (feat. Gustavo Cerati),Shakira,0.72,0.302,0,-12.02,0,0.0324,0.841,0.00451,0.109,0.423,131.989
Colgando en tus manos (con Marta Sánchez),Carlos Baute,0.836,0.637,6,-4.803,1,0.0367,0.535,0.0,0.129,0.875,120.025
Cuando Me Enamoro,Enrique Iglesias,0.82,0.813,1,-3.646,1,0.0268,0.0106,4.84e-05,0.0893,0.893,126.026
Dile al Amor,Aventura,0.825,0.605,11,-9.71,1,0.0376,0.0764,0.0,0.314,0.944,124.005
El Malo,Aventura,0.812,0.506,1,-10.729,1,0.0533,0.143,0.0,0.132,0.701,125.941
No Me Doy Por Vencido,Luis Fonsi,0.352,0.651,3,-6.413,1,0.0851,0.435,0.0,0.609,0.4,172.357
Por un Segundo,Aventura,0.811,0.562,5,-10.183,0,0.0368,0.137,0.0,0.0623,0.965,129.039
Jueves,La Oreja de Van Gogh,0.47,0.235,5,-7.298,1,0.038,0.933,0.0,0.095,0.134,103.87
Su Veneno,Aventura,0.764,0.574,9,-9.475,0,0.042,0.401,0.0,0.11,0.931,123.928
No Hay Nadie Como Tú (feat. Café Tacuba),Calle 13,0.573,0.856,0,-5.754,1,0.199,0.0629,0.0,0.108,0.687,199.952
Deja Vu,Gustavo Cerati,0.491,0.863,5,-7.573,0,0.0365,8.91e-05,0.00258,0.185,0.271,138.958
Inolvidable,Reik,0.649,0.777,7,-3.546,1,0.0397,0.00738,3.43e-05,0.115,0.667,123.003
Mi Princesa,David Bisbal,0.463,0.376,4,-8.572,1,0.0393,0.757,0.0,0.28,0.517,147.463
Cactus,Gustavo Cerati,0.665,0.411,9,-10.155,0,0.0273,0.8,0.0697,0.112,0.284,134.992
Loba,Shakira,0.852,0.703,7,-7.557,1,0.0443,0.371,0.0486,0.0774,0.778,121.997
Tan Lejos,No Te Va Gustar,0.652,0.577,0,-7.877,1,0.0328,0.0264,1.17e-06,0.0758,0.662,120.037
No Me Digas Que No,Enrique Iglesias,0.734,0.751,9,-2.725,1,0.0415,0.195,0.0,0.0861,0.69,125.039
Gasolina,Daddy Yankee,0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-06,0.0789,0.753,96.009
Ella Y Yo - Featuring Don Omar,Aventura,0.732,0.708,9,-7.905,0,0.262,0.534,0.0,0.237,0.717,175.924
Dile,Don Omar,0.817,0.714,4,-7.501,0,0.141,0.184,0.000132,0.042,0.714,94.001
"Lo Que Pasó, Pasó",Daddy Yankee,0.816,0.747,8,-6.468,0,0.0411,0.102,0.0,0.263,0.848,97.019
Salió El Sol,Don Omar,0.887,0.701,4,-5.892,0,0.0873,0.106,0.00948,0.0466,0.965,110.002
Perdóname,La Factoria,0.666,0.817,9,-5.754,0,0.0369,0.237,0.0,0.266,0.378,94.997
Ven Bailalo - Reggaeton Mix,Angel Y Khriz,0.675,0.919,11,-6.075,0,0.0366,0.0606,0.00653,0.103,0.726,97.017
Noche De Sexo,Wisin & Yandel,0.686,0.722,2,-5.4,1,0.256,0.108,0.0,0.494,0.515,94.006
Permitame (feat. Yandel),Tony Dize,0.641,0.674,8,-7.272,1,0.183,0.0181,0.0,0.113,0.894,214.047
Todavia,La Factoria,0.774,0.91,10,-3.371,1,0.0569,0.0803,0.000168,0.0908,0.65,113.306
Virtual Diva,Don Omar,0.785,0.882,8,-4.207,0,0.0494,0.21,0.0,0.754,0.724,114.009
Pobre Diabla,Don Omar,0.739,0.746,5,-7.268,1,0.0591,0.414,0.0142,0.0808,0.837,91.997
Na De Na,Angel Y Khriz,0.881,0.894,6,-5.802,1,0.125,0.19,0.0,0.109,0.694,119.948
El Telefono,"Héctor ""El Father""",0.808,0.682,2,-7.128,1,0.0963,0.171,1.42e-06,0.464,0.491,89.987
Ella Me Levanto,Daddy Yankee,0.76,0.899,5,-4.744,1,0.0677,0.0743,0.0,0.212,0.767,100.046
Sexy Movimiento,Wisin & Yandel,0.815,0.757,10,-6.16,0,0.039,0.382,3.28e-06,0.147,0.734,104.986
Sensación del Bloque,Randy,0.69,0.86,2,-4.997,0,0.0415,0.124,0.0,0.257,0.378,92.005
Dale Don Dale,Don Omar,0.831,0.818,2,-7.827,1,0.0825,0.0242,0.000336,0.0892,0.807,95.023
Ven,Daniel Simo,0.855,0.629,4,-8.94,0,0.0514,0.149,8.88e-05,0.104,0.674,125.013
I Gotta Feeling,Black Eyed Peas,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96
El Mismo Bar,Jay Morales,0.749,0.38,8,-10.861,0,0.0417,0.345,3.2e-05,0.189,0.375,120.009
TiK ToK,Kesha,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028
Heatwave,Revelries,0.673,0.776,4,-5.536,0,0.0442,0.095,0.0,0.197,0.532,124.014
Poker Face,Lady Gaga,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999
Loco,Jay Morales,0.803,0.545,2,-7.973,0,0.0921,0.742,0.00282,0.109,0.648,103.985
Contigo Nada Fluye,Daniel Simo,0.803,0.813,9,-7.18,0,0.031,0.221,0.00329,0.0923,0.87,119.994
Hips Don't Lie (feat. Wyclef Jean),Shakira,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024
Vuelve a Mi,Daniel Simo,0.717,0.813,0,-5.007,1,0.0287,0.391,0.000725,0.123,0.796,135.006
Replay,Iyaz,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031
Hollaback Girl,Gwen Stefani,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17e-06,0.0234,0.904,110.007
Yeah! (feat. Lil Jon & Ludacris),Usher,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018
Hey Ya!,Outkast,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526
"Hey, Soul Sister",Train,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012
All The Things She Said,t.A.T.u.,0.527,0.834,5,-5.767,0,0.0474,0.0411,0.00599,0.105,0.381,179.92
Fireflies,Owl City,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114
Low (feat. T-Pain),Flo Rida,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008
Just Dance,Lady Gaga,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992
Oops!...I Did It Again,Britney Spears,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053
"Whenever, Wherever",Shakira,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657
Crank That (Soulja Boy),Soulja Boy,0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141
Crazy In Love (feat. Jay-Z),Beyoncé,0.664,0.758,2,-6.583,0,0.21,0.00238,0.0,0.0598,0.701,99.259
Womanizer,Britney Spears,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0
No One,Alicia Keys,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04
In Da Club,50 Cent,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051
Where Is The Love?,Black Eyed Peas,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059
Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jennifer Lopez,0.845,0.768,6,-5.448,1,0.188,0.00733,5.04e-06,0.0575,0.96,100.0
Dilemma,Nelly,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189
Apologize,Timbaland,0.653,0.604,8,-6.017,1,0.0278,0.0292,0.0,0.097,0.101,118.016
The Ketchup Song (Aserejé) - Spanglish Version,Las Ketchup,0.607,0.923,1,-6.777,1,0.0948,0.0193,1.1e-06,0.0924,0.868,184.819
Candyman,Christina Aguilera,0.686,0.789,8,-4.713,0,0.23,0.0125,0.0147,0.142,0.72,172.976
What Goes Around.../...Comes Around (Interlude),Justin Timberlake,0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0
Boulevard of Broken Dreams,Green Day,0.49,0.679,8,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046
It's My Life,Bon Jovi,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992
Empire State Of Mind,JAY-Z,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585
Left Outside Alone,Anastacia,0.668,0.744,2,-3.554,0,0.0349,0.0959,0.0,0.0918,0.325,102.845
Big City Life,Mattafix,0.69,0.618,2,-9.36,1,0.0904,0.0175,3.26e-06,0.0891,0.733,174.038
Fuck It (I Don't Want You Back),Eamon,0.828,0.653,0,-6.245,0,0.0653,0.214,3.25e-06,0.0404,0.575,68.507
All About Us,t.A.T.u.,0.492,0.888,7,-4.631,0,0.0343,0.426,2.56e-06,0.316,0.793,162.137
Broken Strings,James Morrison,0.57,0.717,1,-4.914,1,0.029,0.00967,0.0,0.0833,0.321,111.91
A Chi Mi Dice,Blue,0.449,0.702,7,-5.05,1,0.032,0.0807,0.0,0.122,0.312,159.903
Diventerai una star,Finley,0.391,0.955,10,-4.437,1,0.0699,0.00225,0.0,0.189,0.631,182.892
Umbrella,Rihanna,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028
Don't Stop The Music,Rihanna,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668
Get Busy,Sean Paul,0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202
"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",Christina Aguilera,0.76,0.801,5,-3.769,1,0.0534,0.0144,1.49e-05,0.665,0.653,109.919
When Love Takes Over (feat. Kelly Rowland),David Guetta,0.675,0.862,11,-4.614,1,0.0253,0.0165,0.000427,0.169,0.498,129.967
Memories (feat. Kid Cudi),David Guetta,0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983
Right Round,Flo Rida,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986
Dragostea Din Tei,Haiducii,0.741,0.931,2,-4.196,1,0.0357,0.285,0.0,0.0615,0.769,130.052
Wake Up,Hilary Duff,0.631,0.825,4,-4.646,1,0.0419,0.0729,2.86e-06,0.23,0.301,120.817
Whatcha Say,Jason Derulo,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036
I'm Yours,Jason Mraz,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96
Gold Digger,Kanye West,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034
Firework,Katy Perry,0.638,0.826,8,-4.968,1,0.0479,0.139,0.0,0.0803,0.649,124.072
Hot N Cold,Katy Perry,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032
No Stress,Laurent Wolf,0.726,0.793,3,-3.052,0,0.0672,0.154,1.61e-06,0.143,0.755,130.003
4 Minutes (feat. Justin Timberlake & Timbaland),Madonna,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029
Happy Ending,MIKA,0.564,0.437,1,-8.375,1,0.0285,0.552,0.0,0.217,0.307,96.018
All Good Things (Come To An End),Nelly Furtado,0.654,0.671,9,-7.706,0,0.0359,0.203,1.37e-05,0.112,0.395,100.917
Maneater,Nelly Furtado,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722
Snow (Hey Oh),Red Hot Chili Peppers,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655
Welcome to My Life,Simple Plan,0.421,0.858,1,-4.535,1,0.0963,0.0134,0.0,0.067,0.491,173.255
Drop It Like It's Hot,Snoop Dogg,0.892,0.628,1,-3.832,1,0.216,0.169,0.0,0.102,0.676,92.063
Cleptomania,Sugarfree,0.561,0.806,2,-4.783,1,0.0236,0.00338,0.0,0.0713,0.419,98.036
Xdono,Tiziano Ferro,0.684,0.73,6,-5.961,0,0.223,0.362,0.0,0.0622,0.9,95.109
Semplicemente,Zero Assoluto,0.761,0.609,11,-7.577,0,0.0266,0.126,0.000533,0.116,0.539,99.981
Black and Yellow,Wiz Khalifa,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02
Closer,Ne-Yo,0.709,0.745,4,-6.437,0,0.0738,0.0225,5.2e-05,0.154,0.576,126.027
Hey Baby (Drop It to the Floor) (feat. T-Pain),Pitbull,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024
Down,Jay Sean,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997
Kiss Kiss,Holly Valance,0.705,0.717,4,-4.944,0,0.125,0.00369,0.461,0.0701,0.554,97.036
Girlfriend,Avril Lavigne,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983
Leave (Get Out) - Radio Edit,JoJo,0.656,0.513,5,-8.691,1,0.253,0.156,6.45e-05,0.0763,0.464,86.891
Stronger,Kanye West,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992
Ayo Technology,50 Cent,0.63,0.782,8,-5.44,0,0.132,0.0828,0.0,0.034,0.418,140.144
Dynamite,Taio Cruz,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975
Lollipop,Lil Wayne,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075
Vamos a bailar (Esta vida nueva) - Festivalbar Cut,Paola & Chiara,0.669,0.902,2,-5.013,0,0.0379,0.0683,8.65e-06,0.107,0.515,116.021
Young Forever,JAY-Z,0.637,0.69,9,-3.214,0,0.0693,0.417,0.0,0.211,0.103,140.329
Day 'N' Nite (Nightmare),Kid Cudi,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018
No Air (feat. Chris Brown),Jordin Sparks,0.466,0.759,8,-4.978,0,0.199,0.0521,0.0,0.0587,0.328,160.033
Gasolina,Daddy Yankee,0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-06,0.0789,0.753,96.009
You Don't Know,Eminem,0.767,0.864,10,-1.847,0,0.133,0.0116,0.0,0.0957,0.747,85.475
Ridin',Chamillionaire,0.787,0.799,8,-4.68,0,0.0993,0.189,0.0,0.3,0.835,143.052
Let Me Blow Ya Mind,Eve,0.908,0.557,8,-4.243,0,0.107,0.242,0.0,0.0709,0.897,90.032
Bad Romance,Lady Gaga,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001
A Drop In The Ocean,Ron Pope,0.447,0.393,5,-8.65,1,0.038,0.785,0.0,0.28,0.564,73.139
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988
Viaggia Insieme A Me - Album Mix,Eiffel 65,0.466,0.65,0,-7.096,1,0.0272,0.303,0.0,0.0901,0.331,84.976
Bye Bye Bye,*NSYNC,0.614,0.928,8,-4.806,0,0.0516,0.0408,0.00104,0.0845,0.879,172.656
Unwritten,Natasha Bedingfield,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011
Party In The U.S.A.,Miley Cyrus,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021
A Thousand Miles,Vanessa Carlton,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931
Halo,Beyoncé,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983
Sexy Bitch (feat. Akon),David Guetta,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011
The Way I Are,Timbaland,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759
Bad Day,Daniel Powter,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046
Mary,Gemelli Diversi,0.637,0.746,0,-7.653,0,0.152,0.183,0.0,0.445,0.573,84.087
I Know What You Want (feat. Flipmode Squad),Busta Rhymes,0.658,0.771,4,-4.318,1,0.271,0.016,0.0,0.654,0.516,85.949
Holiday,Green Day,0.538,0.884,8,-3.251,1,0.031,0.000138,0.0,0.466,0.736,146.511
Invincible (feat. Kelly Rowland),Tinie Tempah,0.685,0.722,8,-7.394,1,0.0403,0.0667,0.0,0.148,0.358,137.968
Lonely,Akon,0.624,0.572,5,-7.531,0,0.0352,0.322,0.0,0.314,0.57,90.067
The Riddle - Radio Edit Mix,Prezioso,0.835,0.808,6,-4.658,0,0.0476,0.0819,0.000452,0.164,0.182,128.002
Push The Button,Sugababes,0.962,0.66,8,-5.096,1,0.061,0.0485,0.0,0.076,0.814,126.016
Slide Along Side,Shifty,0.728,0.802,2,-3.322,1,0.0374,0.104,0.0,0.0584,0.772,99.116
Everytime We Touch - Radio Edit,Cascada,0.64,0.977,8,-5.369,1,0.0555,0.00461,1.68e-05,0.371,0.493,142.019
Wherever You Will Go,The Calling,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027
One Love,Blue,0.683,0.722,8,-4.039,0,0.0358,0.0243,4.2e-05,0.35,0.854,95.012
Because of You,Kelly Clarkson,0.587,0.583,5,-5.284,0,0.0313,0.248,0.0,0.124,0.15,139.92
Monsoon,Tokio Hotel,0.58,0.731,3,-5.299,0,0.0293,0.0204,0.0,0.21,0.164,111.982
Just A Dream,Nelly,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917
Right Now (Na Na Na),Akon,0.83,0.857,8,-4.194,0,0.152,0.262,0.0,0.413,0.607,137.982
Jai Ho! (You Are My Destiny),A.R. Rahman,0.657,0.941,8,-3.919,0,0.061,0.0476,0.0,0.0797,0.879,136.202
Airplanes (feat. Hayley Williams of Paramore),B.o.B,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033
The Hell Song,Sum 41,0.359,0.935,8,-5.529,0,0.0817,0.000143,0.0141,0.351,0.658,173.429
Opposite of Adults,Chiddy Bang,0.677,0.89,6,-5.46,0,0.159,0.0123,0.0,0.321,0.622,96.009
How You Remind Me,Nickelback,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094
American Boy,Estelle,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932
Bring Me To Life,Evanescence,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612
Remember the Name (feat. Styles of Beyond),Fort Minor,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858
Turn Me On,Kevin Lyttle,0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279
Clint Eastwood,Gorillaz,0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953
Forever,Chris Brown,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005
Cry Me a River,Justin Timberlake,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898
The Next Episode,Dr. Dre,0.923,0.912,10,-2.399,0,0.266,0.0308,0.0,0.111,0.287,95.305
Voglia Di Dance All Night - Album Mix,Eiffel 65,0.42,0.817,8,-7.394,1,0.0926,0.311,0.0,0.64,0.678,189.956
Let Me Love You,Mario,0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514
I Just Wanna Live,Good Charlotte,0.804,0.832,10,-4.723,0,0.0347,0.0148,0.0,0.107,0.9,111.023
Grace Kelly,MIKA,0.675,0.828,0,-5.799,1,0.0454,0.0242,0.0102,0.364,0.669,122.229
California Gurls,Katy Perry,0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014
You're Beautiful,James Blunt,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998
Eye of the Tiger,Survivor,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873
You're The Best,"Joe ""Bean"" Esposito",0.571,0.863,4,-7.661,0,0.048,0.257,0.0,0.532,0.782,94.299
"Gonna Fly Now - Theme From ""Rocky""",Bill Conti,0.443,0.76,0,-6.346,1,0.0343,0.477,0.755,0.0519,0.494,95.62
"Holding Out for a Hero - From ""Footloose"" Soundtrack",Bonnie Tyler,0.577,0.83,9,-9.833,0,0.0409,0.0162,4.66e-06,0.0815,0.856,149.69
Bang Your Head (Metal Health),Quiet Riot,0.553,0.941,11,-6.786,0,0.0517,0.0241,0.000684,0.325,0.634,121.265
We Built This City,Starship,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091
